CaneID,WinterBuds,KingFlowers,LateralFlowers,BudBreak,VegetativeShoots,FloralShootPercentage,KingFlowersPerWinterBud,LateralFlowersPerWinterBud,KingFlowersPerFloralShoots
1088,30,89,20,46.666666666666664,1,43.333333333333336,2.966666666666667,0.6666666666666666,6.846153846153846
1089,18,100,51,72.22222222222221,0,72.22222222222221,5.555555555555555,2.8333333333333335,7.6923076923076925
1090,15,77,30,73.33333333333334,0,71.42857142857143,5.5,2.142857142857143,7.7
1091,18,82,4,61.111111111111114,0,58.82352941176471,4.823529411764706,0.23529411764705882,8.2
1092,21,107,24,71.42857142857143,1,66.66666666666666,5.095238095238095,1.1428571428571428,7.642857142857143
1093,16,84,0,75,0,75,5.25,0,7
1094,20,124,32,85,0,85,6.2,1.6,7.294117647058823
1095,39,135,7,53.84615384615385,0,53.84615384615385,3.4615384615384617,0.1794871794871795,6.428571428571429
1096,26,121,8,61.53846153846154,1,57.692307692307686,4.653846153846154,0.3076923076923077,8.066666666666666
1097,27,148,33,81.4814814814815,1,76,5.92,1.32,7.7894736842105265
1098,36,140,24,61.111111111111114,0,61.111111111111114,3.888888888888889,0.6666666666666666,6.363636363636363
1099,32,139,18,71.875,0,70.96774193548387,4.483870967741935,0.5806451612903226,6.318181818181818
1100,34,123,16,61.76470588235294,1,58.82352941176471,3.6176470588235294,0.47058823529411764,6.15
1101,23,74,47,52.17391304347826,0,52.17391304347826,3.217391304347826,2.0434782608695654,6.166666666666667
1102,25,115,14,64,0,64,4.6,0.56,7.1875
1103,34,166,36,70.58823529411764,2,64.70588235294117,4.882352941176471,1.0588235294117647,7.545454545454546
1104,34,243,100,94.11764705882352,0,94.11764705882352,7.147058823529412,2.9411764705882355,7.59375
1105,45,208,63,60,0,60,4.622222222222222,1.4,7.703703703703703
1106,32,213,61,90.625,1,87.09677419354838,6.870967741935484,1.967741935483871,7.888888888888889
1107,33,161,31,75.75757575757575,0,75.75757575757575,4.878787878787879,0.9393939393939394,6.44
1108,24,146,89,87.5,0,86.95652173913044,6.3478260869565215,3.869565217391304,7.3
1109,43,231,29,74.4186046511628,0,74.4186046511628,5.372093023255814,0.6744186046511628,7.21875
1111,20,98,20,85,0,84.21052631578947,5.157894736842105,1.0526315789473684,6.125
1112,33,197,62,93.93939393939394,0,93.33333333333333,6.566666666666666,2.066666666666667,7.035714285714286
1113,26,94,39,69.23076923076923,0,68,3.76,1.56,5.529411764705882
1114,34,182,49,76.47058823529412,2,70.58823529411765,5.352941176470588,1.4411764705882353,7.583333333333333
1115,32,165,53,71.875,0,70.96774193548387,5.32258064516129,1.7096774193548387,7.5
1116,17,94,53,82.35294117647058,0,81.25,5.875,3.3125,7.230769230769231
1117,22,107,20,72.72727272727273,1,68.18181818181817,4.863636363636363,0.9090909090909091,7.133333333333334
1118,33,168,70,75.75757575757575,1,72.72727272727273,5.090909090909091,2.121212121212121,7
1119,16,61,18,50,0,50,3.8125,1.125,7.625
1120,32,91,8,65.625,1,58.620689655172406,3.1379310344827585,0.27586206896551724,5.352941176470588
1121,24,146,93,87.5,0,86.95652173913044,6.3478260869565215,4.043478260869565,7.3
1122,26,119,18,88.46153846153845,2,80,4.76,0.72,5.95
1123,32,214,48,87.5,0,87.5,6.6875,1.5,7.642857142857143
1124,31,146,25,70.96774193548387,0,70,4.866666666666666,0.8333333333333334,6.9523809523809526
1125,18,120,11,94.44444444444444,0,94.44444444444444,6.666666666666667,0.6111111111111112,7.0588235294117645
1126,31,183,50,80.64516129032258,0,80.64516129032258,5.903225806451613,1.6129032258064515,7.32
1127,30,207,47,86.66666666666667,0,86.66666666666667,6.9,1.5666666666666667,7.961538461538462
1128,25,107,28,72,0,70.83333333333334,4.458333333333333,1.1666666666666667,6.294117647058823
1129,13,91,28,92.3076923076923,0,92.3076923076923,7,2.1538461538461537,7.583333333333333
1130,31,133,13,77.41935483870968,2,70.96774193548387,4.290322580645161,0.41935483870967744,6.045454545454546
1131,27,108,23,77.77777777777779,0,77.77777777777779,4,0.8518518518518519,5.142857142857143
1132,24,136,31,83.33333333333334,0,83.33333333333334,5.666666666666667,1.2916666666666667,6.8
1133,30,145,31,80,0,78.57142857142857,5.178571428571429,1.1071428571428572,6.590909090909091
1134,16,72,17,87.5,0,85.71428571428571,5.142857142857143,1.2142857142857142,6
1135,19,119,45,84.21052631578947,0,84.21052631578947,6.2631578947368425,2.3684210526315788,7.4375
1136,41,212,35,70.73170731707317,0,70.73170731707317,5.170731707317073,0.8536585365853658,7.310344827586207
1137,30,132,35,73.33333333333334,0,72.41379310344827,4.551724137931035,1.206896551724138,6.285714285714286
1138,36,170,25,80.55555555555556,0,80,4.857142857142857,0.7142857142857143,6.071428571428571
1139,28,195,31,92.85714285714286,0,92.85714285714286,6.964285714285714,1.1071428571428572,7.5
1140,33,155,41,75.75757575757575,0,75,4.84375,1.28125,6.458333333333333
1141,20,123,14,90,1,84.21052631578947,6.473684210526316,0.7368421052631579,7.6875
1142,30,139,5,60,0,58.620689655172406,4.793103448275862,0.1724137931034483,8.176470588235293
1143,25,168,24,92,0,91.30434782608695,7.304347826086956,1.0434782608695652,8
1144,13,61,29,76.92307692307692,0,72.72727272727273,5.545454545454546,2.6363636363636362,7.625
1145,32,122,36,65.625,1,62.5,3.8125,1.125,6.1
1146,27,135,50,74.07407407407408,0,74.07407407407408,5,1.8518518518518519,6.75
1147,33,133,20,66.66666666666667,0,65.625,4.15625,0.625,6.333333333333333
1148,26,141,39,73.07692307692308,0,73.07692307692307,5.423076923076923,1.5,7.421052631578948
1149,22,94,12,68.18181818181819,0,68.18181818181817,4.2727272727272725,0.5454545454545454,6.266666666666667
1150,32,111,12,59.375,1,56.25,3.46875,0.375,6.166666666666667
1151,34,163,23,64.70588235294117,0,64.70588235294117,4.794117647058823,0.6764705882352942,7.409090909090909
1152,40,110,16,55.00000000000001,1,52.5,2.75,0.4,5.238095238095238
1153,41,201,37,90.2439024390244,1,87.5,5.025,0.925,5.742857142857143
1154,31,144,27,61.29032258064516,0,61.29032258064516,4.645161290322581,0.8709677419354839,7.578947368421052
1155,44,229,13,77.27272727272727,0,76.74418604651163,5.325581395348837,0.3023255813953488,6.9393939393939394
1156,24,141,43,79.16666666666666,0,79.16666666666666,5.875,1.7916666666666667,7.421052631578948
1157,30,189,49,86.66666666666667,0,86.66666666666667,6.3,1.6333333333333333,7.269230769230769
1158,16,86,33,75,0,75,5.375,2.0625,7.166666666666667
1159,32,189,19,78.125,0,78.125,5.90625,0.59375,7.56
1160,30,159,47,66.66666666666667,0,66.66666666666666,5.3,1.5666666666666667,7.95
1161,23,108,12,78.26086956521739,0,77.27272727272727,4.909090909090909,0.5454545454545454,6.352941176470588
1162,21,74,5,57.14285714285714,0,57.14285714285714,3.5238095238095237,0.23809523809523808,6.166666666666667
1163,25,87,8,68,1,64,3.48,0.32,5.4375
1164,26,142,20,84.61538461538461,1,80,5.68,0.8,7.1
1165,37,163,23,67.56756756756756,1,64.86486486486487,4.405405405405405,0.6216216216216216,6.791666666666667
1166,30,163,43,76.66666666666666,0,76.66666666666667,5.433333333333334,1.4333333333333333,7.086956521739131
1167,21,58,16,52.38095238095239,0,52.38095238095239,2.761904761904762,0.7619047619047619,5.2727272727272725
1168,15,81,13,86.66666666666667,0,84.61538461538461,6.230769230769231,1,7.363636363636363
1169,41,180,2,68.29268292682926,0,68.29268292682927,4.390243902439025,0.04878048780487805,6.428571428571429
1170,43,210,9,65.11627906976744,0,65.11627906976744,4.883720930232558,0.20930232558139536,7.5
1171,18,94,17,77.77777777777779,0,77.77777777777779,5.222222222222222,0.9444444444444444,6.714285714285714
1172,39,234,29,87.17948717948718,0,87.17948717948718,6,0.7435897435897436,6.882352941176471
1173,26,165,15,84.61538461538461,0,84.61538461538461,6.346153846153846,0.5769230769230769,7.5
1174,35,225,76,91.42857142857143,0,91.17647058823529,6.617647058823529,2.235294117647059,7.258064516129032
1175,33,137,6,66.66666666666667,2,60.60606060606061,4.151515151515151,0.18181818181818182,6.85
1176,33,185,43,81.81818181818181,0,81.25,5.78125,1.34375,7.115384615384615
1177,31,159,64,67.74193548387098,0,67.74193548387096,5.129032258064516,2.064516129032258,7.571428571428571
1178,31,149,70,70.96774193548387,0,70.96774193548387,4.806451612903226,2.2580645161290325,6.7727272727272725
1179,29,176,34,79.3103448275862,0,79.3103448275862,6.068965517241379,1.1724137931034482,7.6521739130434785
1180,32,231,26,100,0,100,7.451612903225806,0.8387096774193549,7.451612903225806
1181,42,158,43,64.28571428571428,0,63.41463414634146,3.8536585365853657,1.048780487804878,6.076923076923077
1182,20,101,88,70,0,70,5.05,4.4,7.214285714285714
1183,27,139,78,81.4814814814815,0,80.76923076923077,5.346153846153846,3,6.619047619047619
1184,21,104,33,80.95238095238095,0,80,5.2,1.65,6.5
1185,19,73,39,57.89473684210527,0,57.89473684210527,3.8421052631578947,2.0526315789473686,6.636363636363637
1186,24,109,25,62.5,1,58.333333333333336,4.541666666666667,1.0416666666666667,7.785714285714286
1187,30,152,34,80,0,79.3103448275862,5.241379310344827,1.1724137931034482,6.608695652173913
1188,23,114,28,86.95652173913044,1,78.94736842105263,6,1.4736842105263157,7.6
1189,17,116,40,88.23529411764706,0,88.23529411764706,6.823529411764706,2.3529411764705883,7.733333333333333
1190,34,163,29,76.47058823529412,0,76.47058823529412,4.794117647058823,0.8529411764705882,6.269230769230769
1191,25,83,13,76,0,75,3.4583333333333335,0.5416666666666666,4.611111111111111
1192,23,96,2,73.91304347826086,1,66.66666666666666,4.571428571428571,0.09523809523809523,6.857142857142857
1193,24,86,1,79.16666666666666,0,78.26086956521739,3.739130434782609,0.043478260869565216,4.777777777777778
1194,26,136,11,80.76923076923077,0,80.76923076923077,5.230769230769231,0.4230769230769231,6.476190476190476
1195,33,122,17,63.63636363636363,0,63.63636363636363,3.696969696969697,0.5151515151515151,5.809523809523809
1196,24,105,39,75,0,73.91304347826086,4.565217391304348,1.6956521739130435,6.176470588235294
1197,21,96,28,71.42857142857143,0,71.42857142857143,4.571428571428571,1.3333333333333333,6.4
1198,17,118,26,94.11764705882352,0,94.11764705882352,6.9411764705882355,1.5294117647058822,7.375
1199,18,91,26,77.77777777777779,0,77.77777777777779,5.055555555555555,1.4444444444444444,6.5
1200,33,157,72,78.78787878787878,0,78.125,4.90625,2.25,6.28
1201,37,176,37,67.56756756756756,1,62.857142857142854,5.0285714285714285,1.0571428571428572,8
1202,31,168,78,77.41935483870968,2,70.96774193548387,5.419354838709677,2.5161290322580645,7.636363636363637
1203,39,246,65,84.61538461538461,0,84.21052631578947,6.473684210526316,1.7105263157894737,7.6875
1204,33,202,25,78.78787878787878,1,75.75757575757575,6.121212121212121,0.7575757575757576,8.08
1205,26,116,21,76.92307692307692,0,73.91304347826086,5.043478260869565,0.9130434782608695,6.823529411764706
1206,16,92,43,75,0,75,5.75,2.6875,7.666666666666667
1207,19,145,29,100,0,100,7.631578947368421,1.5263157894736843,7.631578947368421
1208,17,120,23,88.23529411764706,0,88.23529411764706,7.0588235294117645,1.3529411764705883,8
1209,25,105,15,84,1,78.26086956521739,4.565217391304348,0.6521739130434783,5.833333333333333
1210,37,149,13,64.86486486486487,2,58.333333333333336,4.138888888888889,0.3611111111111111,7.095238095238095
1211,26,47,0,53.84615384615385,0,53.84615384615385,1.8076923076923077,0,3.357142857142857
1212,29,132,24,72.41379310344827,0,71.42857142857143,4.714285714285714,0.8571428571428571,6.6
1213,27,69,10,59.25925925925925,1,55.55555555555556,2.5555555555555554,0.37037037037037035,4.6
1215,33,140,19,75.75757575757575,0,75.75757575757575,4.242424242424242,0.5757575757575758,5.6
1216,34,101,0,70.58823529411764,2,63.63636363636363,3.0606060606060606,0,4.809523809523809
1217,44,246,30,81.81818181818181,0,81.3953488372093,5.72093023255814,0.6976744186046512,7.0285714285714285
1218,34,151,3,67.64705882352942,0,66.66666666666666,4.575757575757576,0.09090909090909091,6.863636363636363
1219,29,108,38,65.51724137931035,4,51.724137931034484,3.7241379310344827,1.3103448275862069,7.2
1220,20,106,17,75,1,70,5.3,0.85,7.571428571428571
1221,25,144,42,84,0,84,5.76,1.68,6.857142857142857
1222,23,103,50,73.91304347826086,0,71.42857142857143,4.904761904761905,2.380952380952381,6.866666666666666
1223,24,152,26,91.66666666666666,0,91.66666666666666,6.333333333333333,1.0833333333333333,6.909090909090909
1224,30,130,3,80,2,73.33333333333333,4.333333333333333,0.1,5.909090909090909
1225,32,88,27,56.25,1,51.61290322580645,2.838709677419355,0.8709677419354839,5.5
1226,19,67,6,68.42105263157895,1,63.1578947368421,3.526315789473684,0.3157894736842105,5.583333333333333
1227,26,112,9,69.23076923076923,1,65.38461538461539,4.3076923076923075,0.34615384615384615,6.588235294117647
1228,37,200,41,72.97297297297297,0,72.97297297297297,5.405405405405405,1.1081081081081081,7.407407407407407
1229,32,156,6,65.625,0,65.625,4.875,0.1875,7.428571428571429
1230,29,144,22,86.20689655172413,0,86.20689655172413,4.9655172413793105,0.7586206896551724,5.76
1231,25,94,5,72,1,65.21739130434783,4.086956521739131,0.21739130434782608,6.266666666666667
1232,18,82,24,77.77777777777779,0,76.47058823529412,4.823529411764706,1.411764705882353,6.3076923076923075
1233,31,148,22,74.19354838709677,0,73.33333333333333,4.933333333333334,0.7333333333333333,6.7272727272727275
1234,29,141,56,75.86206896551724,1,72.41379310344827,4.862068965517241,1.9310344827586208,6.714285714285714
1235,37,253,40,89.1891891891892,0,89.1891891891892,6.837837837837838,1.0810810810810811,7.666666666666667
1236,21,123,20,90.47619047619048,0,89.47368421052632,6.473684210526316,1.0526315789473684,7.235294117647059
1237,25,91,30,56.00000000000001,0,56.00000000000001,3.64,1.2,6.5
1238,28,147,61,71.42857142857143,0,70.37037037037037,5.444444444444445,2.259259259259259,7.7368421052631575
1239,28,151,124,85.71428571428572,0,83.33333333333334,6.291666666666667,5.166666666666667,7.55
1240,29,103,4,58.62068965517242,1,53.57142857142857,3.6785714285714284,0.14285714285714285,6.866666666666666
1241,50,263,39,76,1,74,5.26,0.78,7.108108108108108
1242,35,142,19,68.57142857142857,2,62.857142857142854,4.057142857142857,0.5428571428571428,6.454545454545454
1243,34,129,12,61.76470588235294,0,61.76470588235294,3.7941176470588234,0.35294117647058826,6.142857142857143
1244,41,181,24,70.73170731707317,0,70.73170731707317,4.414634146341464,0.5853658536585366,6.241379310344827
1245,41,153,43,63.41463414634146,2,57.49999999999999,3.825,1.075,6.6521739130434785
1246,34,167,64,64.70588235294117,1,61.76470588235294,4.911764705882353,1.8823529411764706,7.9523809523809526
1247,25,143,34,84,0,82.6086956521739,6.217391304347826,1.4782608695652173,7.526315789473684
1248,28,139,57,67.85714285714286,0,67.85714285714286,4.964285714285714,2.0357142857142856,7.315789473684211
1249,29,192,87,89.65517241379311,0,89.28571428571429,6.857142857142857,3.107142857142857,7.68
1250,43,228,8,81.3953488372093,1,79.06976744186046,5.3023255813953485,0.18604651162790697,6.705882352941177
1251,32,131,5,65.625,0,64.51612903225806,4.225806451612903,0.16129032258064516,6.55
1252,25,116,20,72,1,66.66666666666666,4.833333333333333,0.8333333333333334,7.25
1253,35,149,66,65.71428571428571,0,63.63636363636363,4.515151515151516,2,7.095238095238095
1254,31,143,18,77.41935483870968,0,75.86206896551724,4.931034482758621,0.6206896551724138,6.5
1255,22,89,43,77.27272727272727,2,68.18181818181817,4.045454545454546,1.9545454545454546,5.933333333333334
1256,34,207,17,85.29411764705883,0,85.29411764705883,6.088235294117647,0.5,7.137931034482759
1257,27,135,22,77.77777777777779,1,74.07407407407408,5,0.8148148148148148,6.75
1258,36,135,32,63.888888888888886,1,61.111111111111114,3.75,0.8888888888888888,6.136363636363637
1259,31,158,38,80.64516129032258,0,80.64516129032258,5.096774193548387,1.2258064516129032,6.32
1260,33,112,12,60.60606060606061,1,57.57575757575758,3.393939393939394,0.36363636363636365,5.894736842105263
1261,34,195,56,88.23529411764706,1,84.84848484848484,5.909090909090909,1.696969696969697,6.964285714285714
1262,37,131,54,64.86486486486487,0,64.86486486486487,3.5405405405405403,1.4594594594594594,5.458333333333333
1263,39,157,22,71.7948717948718,0,71.7948717948718,4.0256410256410255,0.5641025641025641,5.607142857142857
1264,28,132,7,78.57142857142857,0,76.92307692307693,5.076923076923077,0.2692307692307692,6.6
1265,30,158,11,90,1,86.20689655172413,5.448275862068965,0.3793103448275862,6.32
1266,34,168,25,79.41176470588236,0,79.41176470588235,4.9411764705882355,0.7352941176470589,6.222222222222222
1267,31,84,63,48.38709677419355,0,48.38709677419355,2.7096774193548385,2.032258064516129,5.6
1268,26,62,1,65.38461538461539,0,65.38461538461539,2.3846153846153846,0.038461538461538464,3.6470588235294117
1269,28,96,1,71.42857142857143,0,71.42857142857143,3.4285714285714284,0.03571428571428571,4.8
1270,33,165,8,81.81818181818181,0,81.81818181818183,5,0.24242424242424243,6.111111111111111
1271,26,165,126,92.3076923076923,0,92.3076923076923,6.346153846153846,4.846153846153846,6.875
1272,27,133,17,70.37037037037037,0,70.37037037037037,4.925925925925926,0.6296296296296297,7
1273,32,205,119,81.25,0,81.25,6.40625,3.71875,7.884615384615385
1274,33,158,69,81.81818181818181,1,78.125,4.9375,2.15625,6.32
1275,25,97,40,52,0,52,3.88,1.6,7.461538461538462
1276,19,145,50,100,0,100,8.055555555555555,2.7777777777777777,8.055555555555555
1277,20,108,84,85,0,82.35294117647058,6.352941176470588,4.9411764705882355,7.714285714285714
1278,33,215,69,81.81818181818181,0,81.25,6.71875,2.15625,8.26923076923077
1279,19,109,61,78.94736842105263,0,77.77777777777779,6.055555555555555,3.388888888888889,7.785714285714286
1280,29,113,53,68.96551724137932,2,59.25925925925925,4.185185185185185,1.962962962962963,7.0625
1281,26,103,24,57.692307692307686,0,57.692307692307686,3.9615384615384617,0.9230769230769231,6.866666666666666
1282,37,167,7,64.86486486486487,0,64.86486486486487,4.513513513513513,0.1891891891891892,6.958333333333333
1283,17,55,9,64.70588235294117,1,56.25,3.4375,0.5625,6.111111111111111
1284,26,119,38,69.23076923076923,0,69.23076923076923,4.576923076923077,1.4615384615384615,6.611111111111111
1285,32,130,12,78.125,0,77.41935483870968,4.193548387096774,0.3870967741935484,5.416666666666667
1286,18,92,43,83.33333333333334,0,81.25,5.75,2.6875,7.076923076923077
1287,43,156,27,62.7906976744186,0,61.904761904761905,3.7142857142857144,0.6428571428571429,6
1288,30,162,21,73.33333333333334,0,73.33333333333333,5.4,0.7,7.363636363636363
1289,29,144,50,82.75862068965517,1,77.77777777777779,5.333333333333333,1.8518518518518519,6.857142857142857
1290,27,98,42,55.55555555555556,0,55.55555555555556,3.6296296296296298,1.5555555555555556,6.533333333333333
1291,21,80,40,90.47619047619048,0,87.5,5,2.5,5.714285714285714
1292,33,178,67,75.75757575757575,0,75,5.5625,2.09375,7.416666666666667
1293,19,118,78,100,0,100,7.375,4.875,7.375
1294,34,185,73,76.47058823529412,0,75,5.78125,2.28125,7.708333333333333
1295,44,169,44,61.36363636363637,0,60.46511627906976,3.9302325581395348,1.0232558139534884,6.5
1296,31,145,43,70.96774193548387,0,68.96551724137932,5,1.4827586206896552,7.25
1297,29,166,30,75.86206896551724,0,75,5.928571428571429,1.0714285714285714,7.904761904761905
1298,31,179,27,83.87096774193549,0,83.87096774193549,5.774193548387097,0.8709677419354839,6.884615384615385
1299,26,134,57,73.07692307692308,0,73.07692307692307,5.153846153846154,2.1923076923076925,7.052631578947368
1300,27,116,6,66.66666666666667,0,65.38461538461539,4.461538461538462,0.23076923076923078,6.823529411764706
1301,26,138,23,65.38461538461539,0,65.38461538461539,5.3076923076923075,0.8846153846153846,8.117647058823529
1302,33,113,14,60.60606060606061,2,53.125,3.53125,0.4375,6.647058823529412
